date,darshans,weekend,summer,is_public_holiday,is_festival,is_brahmostavam,darshans_lag1,darshans_lag7,rolling_avg_7_safe,google_trend_lag1,temp_max_lag1,temp_min_lag1,rainfall_lag1,humidity_lag1,temp_range_lag1,rainfall_lag1_log
2024-10-18,61576,0,0,0,0,0,58637.0,71443.0,73612.42857142857,17.0,31.1,23.3,12.7,84.0,7.800000000000001,2.617395832834079
2024-10-19,80741,1,0,0,0,0,61576.0,73684.0,72202.85714285714,18.0,29.4,23.5,9.2,88.0,5.899999999999999,2.322387720290225
2024-10-20,73926,1,0,0,0,0,80741.0,86900.0,73211.0,21.0,28.2,23.9,11.7,90.0,4.300000000000001,2.5416019934645457
2024-10-21,69142,0,0,0,0,0,73926.0,75361.0,71357.57142857143,21.0,30.0,23.2,15.6,89.0,6.800000000000001,2.8094026953624973
2024-10-22,64359,0,0,0,0,0,69142.0,73891.0,70469.14285714286,24.0,30.3,23.6,15.1,90.0,6.699999999999999,2.7788192719904172
2024-10-23,64447,0,0,0,0,0,64359.0,75371.0,69107.42857142857,28.0,30.7,22.6,2.5,86.0,8.099999999999998,1.252762968495368
2024-10-24,61004,0,0,0,0,0,64447.0,58637.0,67546.85714285714,29.0,31.9,22.6,0.0,79.0,9.299999999999997,0.0
2024-10-25,56501,0,0,0,0,0,61004.0,61576.0,67885.0,58.0,31.1,23.1,5.1,76.0,8.0,1.8082887711792655
2024-10-26,77844,1,0,0,0,0,56501.0,80741.0,67160.0,18.0,32.4,20.9,0.1,71.0,11.5,0.09531017980432487
2024-10-27,69333,1,0,0,0,0,77844.0,73926.0,66746.14285714286,21.0,32.6,20.8,0.0,69.0,11.8,0.0
2024-10-28,63729,0,0,0,0,0,69333.0,69142.0,66090.0,17.0,31.7,21.7,10.0,77.0,10.0,2.3978952727983707
2024-10-29,59140,0,0,0,0,0,63729.0,64359.0,65316.71428571428,18.0,31.7,21.1,0.0,69.0,10.599999999999998,0.0
2024-10-30,55219,0,0,0,0,0,59140.0,64447.0,64571.142857142855,20.0,32.4,22.7,0.3,73.0,9.7,0.26236426446749106
2024-10-31,63987,0,0,1,0,0,55219.0,61004.0,63252.857142857145,14.0,31.6,23.3,1.1,80.0,8.3,0.7419373447293773
2024-11-01,67785,0,0,0,1,0,63987.0,56501.0,63679.0,12.0,31.3,23.1,1.0,80.0,8.2,0.6931471805599453
2024-11-02,88076,1,0,0,0,0,67785.0,77844.0,65291.0,16.0,30.2,23.7,1.7,83.0,6.5,0.9932517730102833
2024-11-03,84489,1,0,0,0,0,88076.0,69333.0,66752.71428571429,18.0,30.3,22.6,5.6,84.0,7.699999999999999,1.8870696490323797
2024-11-04,74651,0,0,0,0,0,84489.0,63729.0,68917.85714285714,17.0,30.6,23.0,2.3,83.0,7.600000000000001,1.1939224684724346
2024-11-05,68146,0,0,0,0,0,74651.0,59140.0,70478.14285714286,16.0,30.3,22.7,1.1,79.0,7.600000000000001,0.7419373447293773
2024-11-06,60394,0,0,0,0,0,68146.0,55219.0,71764.71428571429,17.0,30.8,21.1,0.0,73.0,9.7,0.0
2024-11-07,52643,0,0,0,0,0,60394.0,63987.0,72504.0,16.0,30.6,20.4,5.5,76.0,10.200000000000003,1.8718021769015913
2024-11-08,64983,0,0,0,0,0,52643.0,67785.0,70883.42857142857,14.0,30.4,22.4,1.0,82.0,8.0,0.6931471805599453
2024-11-09,73558,1,0,0,0,0,64983.0,88076.0,70483.14285714286,16.0,30.5,21.9,0.3,80.0,8.600000000000001,0.26236426446749106
2024-11-10,82233,1,0,0,0,0,73558.0,84489.0,68409.14285714286,15.0,30.6,21.8,0.4,78.0,8.8,0.33647223662121295
2024-11-11,73917,0,0,0,0,0,82233.0,74651.0,68086.85714285714,15.0,30.1,20.7,1.5,80.0,9.400000000000002,0.9162907318741551
2024-11-12,61446,0,0,0,0,0,73917.0,68146.0,67982.0,16.0,31.2,20.9,0.0,70.0,10.3,0.0
2024-11-13,66441,0,0,0,0,0,61446.0,60394.0,67024.85714285714,15.0,27.1,23.2,13.1,88.0,3.900000000000002,2.6461747973841225
2024-11-14,56711,0,0,0,0,0,66441.0,52643.0,67888.71428571429,13.0,26.4,22.8,20.1,94.0,3.599999999999998,3.0492730404820207
2024-11-15,61613,0,0,1,0,0,56711.0,64983.0,68469.85714285714,16.0,27.9,23.0,8.6,90.0,4.899999999999999,2.2617630984737906
2024-11-16,73179,1,0,0,0,0,61613.0,73558.0,67988.42857142857,17.0,28.9,23.2,3.8,89.0,5.699999999999999,1.5686159179138452
2024-11-17,71441,1,0,0,0,0,73179.0,82233.0,67934.28571428571,16.0,28.8,23.4,5.2,90.0,5.400000000000002,1.824549292051046
2024-11-18,62085,0,0,0,0,0,71441.0,73917.0,66392.57142857143,18.0,29.5,22.7,1.8,85.0,6.800000000000001,1.0296194171811583
2024-11-19,62248,0,0,0,0,0,62085.0,61446.0,64702.28571428572,18.0,28.4,21.8,1.6,86.0,6.599999999999998,0.9555114450274363
2024-11-20,59231,0,0,0,0,0,62248.0,66441.0,64816.857142857145,20.0,29.2,20.6,0.0,77.0,8.599999999999998,0.0
2024-11-21,60803,0,0,0,0,0,59231.0,56711.0,63786.857142857145,24.0,29.3,19.7,0.0,76.0,9.600000000000001,0.0
2024-11-22,63731,0,0,0,0,0,60803.0,61613.0,64371.42857142857,24.0,29.2,19.6,0.0,75.0,9.599999999999998,0.0
2024-11-23,75147,1,0,0,0,0,63731.0,73179.0,64674.0,18.0,29.4,17.9,0.0,77.0,11.5,0.0
2024-11-24,75737,1,0,0,0,0,75147.0,71441.0,64955.142857142855,18.0,29.9,19.1,0.0,81.0,10.799999999999997,0.0
2024-11-25,63637,0,0,0,0,0,75737.0,62085.0,65568.85714285714,20.0,29.6,20.8,0.0,82.0,8.8,0.0
2024-11-26,64525,0,0,0,0,0,63637.0,62248.0,65790.57142857143,35.0,29.2,20.8,0.0,79.0,8.399999999999999,0.0
2024-11-27,67626,0,0,0,0,0,64525.0,59231.0,66115.85714285714,19.0,25.6,22.6,11.3,89.0,3.0,2.509599262378372
2024-11-28,56952,0,0,0,0,0,67626.0,60803.0,67315.14285714286,14.0,27.2,22.6,0.5,81.0,4.599999999999998,0.4054651081081644
2024-11-29,62147,0,0,0,0,0,56952.0,63731.0,66765.0,19.0,28.2,21.7,0.0,65.0,6.5,0.0
2024-11-30,73619,1,0,0,0,0,62147.0,75147.0,66538.71428571429,13.0,27.3,23.3,1.4,70.0,4.0,0.8754687373538999
2024-12-01,67496,1,0,0,0,0,73619.0,75737.0,66320.42857142857,18.0,24.2,22.7,77.5,93.0,1.5,4.363098624788363
2024-12-02,58607,0,0,0,0,0,67496.0,63637.0,65143.142857142855,17.0,25.4,22.9,40.2,96.0,2.5,3.7184382563554808
2024-12-03,60301,0,0,0,0,0,58607.0,64525.0,64424.57142857143,14.0,29.0,23.1,24.2,92.0,5.899999999999999,3.2268439945173775
2024-12-04,65265,0,0,0,0,0,60301.0,67626.0,63821.142857142855,19.0,29.2,23.4,6.8,89.0,5.800000000000001,2.0541237336955462
2024-12-05,70523,0,0,0,0,0,65265.0,56952.0,63483.857142857145,18.0,28.7,23.3,4.6,90.0,5.399999999999999,1.7227665977411035
2024-12-06,75782,0,0,0,0,0,70523.0,62147.0,65422.57142857143,12.0,28.2,22.9,3.3,89.0,5.300000000000001,1.4586150226995167
2024-12-07,78569,1,0,0,0,0,75782.0,73619.0,67370.42857142857,15.0,29.3,22.3,2.0,88.0,7.0,1.0986122886681098
2024-12-08,73107,1,0,0,0,0,78569.0,67496.0,68077.57142857143,15.0,30.7,22.3,3.1,84.0,8.399999999999999,1.410986973710262
2024-12-09,67124,0,0,0,0,0,73107.0,58607.0,68879.14285714286,17.0,30.0,21.4,0.1,81.0,8.600000000000001,0.09531017980432487
2024-12-10,67284,0,0,0,0,0,67124.0,60301.0,70095.85714285714,15.0,29.7,21.1,1.5,83.0,8.599999999999998,0.9162907318741551
2024-12-11,65887,0,0,0,0,0,67284.0,65265.0,71093.42857142857,15.0,29.0,21.9,0.4,83.0,7.100000000000001,0.33647223662121295
2024-12-12,61178,0,0,0,0,0,65887.0,70523.0,71182.28571428571,14.0,26.5,21.7,4.5,89.0,4.800000000000001,1.7047480922384253
2024-12-13,63722,0,0,0,0,0,61178.0,75782.0,69847.28571428571,18.0,24.2,22.6,24.5,96.0,1.5999999999999979,3.2386784521643803
2024-12-14,72962,1,0,0,0,0,63722.0,78569.0,68124.42857142857,18.0,27.3,21.8,2.3,86.0,5.5,1.1939224684724346
2024-12-15,66160,1,0,0,0,0,72962.0,73107.0,67323.42857142857,15.0,27.8,20.6,0.0,79.0,7.199999999999999,0.0
2024-12-16,62112,0,0,0,0,0,66160.0,67124.0,66331.0,15.0,27.5,17.8,0.0,80.0,9.7,0.0
2024-12-17,63598,0,0,0,0,0,62112.0,67284.0,65615.0,23.0,27.2,18.4,0.0,78.0,8.8,0.0
2024-12-18,70457,0,0,0,0,0,63598.0,65887.0,65088.42857142857,18.0,28.4,19.1,4.8,74.0,9.299999999999997,1.7578579175523736
2024-12-19,58165,0,0,0,0,0,70457.0,61178.0,65741.28571428571,17.0,28.0,21.2,25.8,87.0,6.800000000000001,3.288401887516811
2024-12-20,65299,0,0,0,0,0,58165.0,63722.0,65310.857142857145,21.0,28.1,22.5,3.2,87.0,5.600000000000001,1.4350845252893227
2024-12-21,72411,1,0,0,0,0,65299.0,72962.0,65536.14285714286,18.0,30.1,22.9,0.4,83.0,7.200000000000003,0.33647223662121295
2024-12-22,77260,1,0,0,0,0,72411.0,66160.0,65457.42857142857,22.0,30.4,21.5,0.0,84.0,8.899999999999999,0.0
2024-12-23,65656,0,0,0,0,0,77260.0,62112.0,67043.14285714286,22.0,29.0,20.4,0.0,83.0,8.600000000000001,0.0
2024-12-24,67209,0,0,0,0,0,65656.0,63598.0,67549.42857142857,30.0,29.3,19.1,0.0,78.0,10.2,0.0
2024-12-25,73301,0,0,1,0,0,67209.0,70457.0,68065.28571428571,49.0,26.5,21.3,2.2,86.0,5.199999999999999,1.1631508098056809
2024-12-26,59564,0,0,0,0,0,73301.0,58165.0,68471.57142857143,27.0,28.7,20.7,0.3,86.0,8.0,0.26236426446749106
2024-12-27,66715,0,0,0,0,0,59564.0,65299.0,68671.42857142857,45.0,28.2,22.7,7.8,90.0,5.5,2.174751721484161
2024-12-28,78414,1,0,0,0,0,66715.0,72411.0,68873.71428571429,21.0,27.3,22.1,18.2,87.0,5.199999999999999,2.954910279033736
2024-12-29,84950,1,0,0,0,0,78414.0,77260.0,69731.28571428571,17.0,28.9,20.4,0.0,82.0,8.5,0.0
2024-12-30,68298,0,0,0,0,0,84950.0,65656.0,70829.85714285714,18.0,28.7,21.7,0.0,82.0,7.0,0.0
2024-12-31,62495,0,0,0,0,0,68298.0,67209.0,71207.28571428571,16.0,28.4,22.0,1.2,80.0,6.399999999999999,0.7884573603642702
2025-01-01,69630,0,0,0,0,0,62495.0,73301.0,70533.85714285714,15.0,28.9,20.5,0.0,81.0,8.399999999999999,0.0
2025-01-02,62085,0,0,0,0,0,69630.0,59564.0,70009.42857142857,17.0,27.6,20.0,0.1,82.0,7.600000000000001,0.09531017980432487
2025-01-03,62085,0,0,0,0,0,62085.0,66715.0,70369.57142857143,15.0,27.0,17.6,0.5,83.0,9.399999999999999,0.4054651081081644
2025-01-04,71990,1,0,0,0,0,62085.0,78414.0,69708.14285714286,18.0,27.6,17.1,0.0,82.0,10.5,0.0
2025-01-05,66561,1,0,0,0,0,71990.0,84950.0,68790.42857142857,16.0,27.2,15.7,0.0,80.0,11.5,0.0
2025-01-06,54180,0,0,0,0,0,66561.0,68298.0,66163.42857142857,17.0,27.5,16.9,0.0,81.0,10.600000000000001,0.0
2025-01-07,62566,0,0,0,0,0,54180.0,62495.0,64146.57142857143,14.0,27.3,17.4,0.0,79.0,9.900000000000002,0.0
2025-01-08,62903,0,0,0,0,0,62566.0,69630.0,64156.71428571428,12.0,28.3,17.7,0.0,78.0,10.600000000000001,0.0
2025-01-09,40265,0,0,0,0,0,62903.0,62085.0,63195.71428571428,20.0,27.2,15.7,0.0,78.0,11.5,0.0
2025-01-10,60094,0,0,0,0,0,40265.0,62085.0,60078.57142857143,22.0,26.7,16.7,0.1,78.0,10.0,0.09531017980432487
2025-01-11,53013,1,0,0,0,0,60094.0,71990.0,59794.142857142855,19.0,26.9,18.0,0.4,83.0,8.899999999999999,0.33647223662121295
2025-01-12,70966,1,0,0,0,0,53013.0,66561.0,57083.142857142855,17.0,27.3,19.7,0.0,82.0,7.600000000000001,0.0
2025-01-13,74800,0,0,0,0,0,70966.0,54180.0,57712.42857142857,13.0,27.4,18.2,0.0,82.0,9.2,0.0
2025-01-14,74800,0,0,0,0,0,74800.0,62566.0,60658.142857142855,14.0,27.0,22.2,7.0,92.0,4.800000000000001,2.0794415416798357
2025-01-15,71417,0,0,0,1,0,74800.0,62903.0,62405.857142857145,15.0,28.4,21.1,0.3,81.0,7.299999999999997,0.26236426446749106
2025-01-16,67115,0,0,0,1,0,71417.0,40265.0,63622.142857142855,12.0,28.4,19.8,0.0,80.0,8.599999999999998,0.0
2025-01-17,61142,0,0,0,1,0,67115.0,60094.0,67457.85714285714,17.0,27.9,19.6,0.3,80.0,8.299999999999997,0.26236426446749106
2025-01-18,75931,1,0,0,0,0,61142.0,53013.0,67607.57142857143,17.0,27.5,18.5,0.1,81.0,9.0,0.09531017980432487
2025-01-19,70826,1,0,0,0,0,75931.0,70966.0,70881.57142857143,20.0,27.8,18.7,0.0,76.0,9.100000000000001,0.0
2025-01-20,83806,0,0,0,0,0,70826.0,74800.0,70861.57142857143,18.0,27.0,20.6,4.0,86.0,6.399999999999999,1.6094379124341003
2025-01-21,60581,0,0,0,0,0,83806.0,74800.0,72148.14285714286,18.0,28.1,18.1,0.0,81.0,10.0,0.0
2025-01-22,62223,0,0,0,0,0,60581.0,71417.0,70116.85714285714,17.0,27.5,16.4,0.0,78.0,11.100000000000001,0.0
2025-01-23,56225,0,0,0,0,0,62223.0,67115.0,68803.42857142857,15.0,27.8,16.6,0.0,79.0,11.2,0.0
2025-01-24,57655,0,0,0,0,0,56225.0,61142.0,67247.71428571429,22.0,28.1,17.9,0.0,80.0,10.200000000000003,0.0
2025-01-25,77651,1,0,0,0,0,57655.0,75931.0,66749.57142857143,42.0,27.7,17.3,0.1,81.0,10.399999999999999,0.09531017980432487
2025-01-26,74742,1,0,1,0,0,77651.0,70826.0,66995.28571428571,19.0,28.2,17.2,0.0,78.0,11.0,0.0
2025-01-27,65278,0,0,0,0,0,74742.0,83806.0,67554.71428571429,13.0,28.9,15.1,0.0,74.0,13.799999999999999,0.0
2025-01-28,70610,0,0,0,0,0,65278.0,60581.0,64907.857142857145,17.0,28.8,16.7,0.0,73.0,12.100000000000001,0.0
2025-01-29,62710,0,0,0,0,0,70610.0,62223.0,66340.57142857143,20.0,28.7,16.6,0.0,75.0,12.099999999999998,0.0
2025-01-30,51349,0,0,0,0,0,62710.0,56225.0,66410.14285714286,21.0,28.6,17.8,0.0,76.0,10.8,0.0
2025-01-31,51818,0,0,0,0,0,51349.0,57655.0,65713.57142857143,19.0,30.8,16.4,0.0,79.0,14.400000000000002,0.0
2025-02-01,80871,1,0,0,0,0,51818.0,77651.0,64879.71428571428,21.0,31.4,20.8,0.0,82.0,10.599999999999998,0.0
2025-02-02,75706,1,0,0,0,0,80871.0,74742.0,65339.71428571428,20.0,31.4,21.2,0.2,77.0,10.2,0.18232155679395465
2025-02-03,59784,0,0,0,0,0,75706.0,65278.0,65477.42857142857,22.0,30.8,20.0,0.0,71.0,10.8,0.0
2025-02-04,73599,0,0,0,0,0,59784.0,70610.0,64692.57142857143,23.0,31.1,17.3,0.0,67.0,13.8,0.0
2025-02-05,58600,0,0,0,1,0,73599.0,62710.0,65119.57142857143,20.0,31.5,17.6,0.0,58.0,13.899999999999999,0.0
2025-02-06,58908,0,0,0,0,0,58600.0,51349.0,64532.42857142857,23.0,32.2,19.0,0.0,60.0,13.200000000000003,0.0
2025-02-07,62971,0,0,0,0,0,58908.0,51818.0,65612.28571428571,21.0,31.5,18.0,0.0,66.0,13.5,0.0
2025-02-08,76598,1,0,0,0,0,62971.0,80871.0,67205.57142857143,18.0,31.7,18.6,0.0,63.0,13.099999999999998,0.0
2025-02-09,84536,1,0,0,0,0,76598.0,75706.0,66595.14285714286,19.0,32.0,18.4,0.0,53.0,13.600000000000001,0.0
2025-02-10,70169,0,0,0,0,0,84536.0,59784.0,67856.57142857143,28.0,30.7,18.9,0.0,62.0,11.8,0.0
2025-02-11,67192,0,0,0,0,0,70169.0,73599.0,69340.14285714286,27.0,30.5,18.9,0.0,74.0,11.600000000000001,0.0
2025-02-12,70270,0,0,0,0,0,67192.0,58600.0,68424.85714285714,24.0,30.5,17.7,0.0,74.0,12.8,0.0
2025-02-13,60203,0,0,0,0,0,70270.0,58908.0,70092.0,27.0,32.4,17.6,0.0,63.0,14.799999999999997,0.0
2025-02-14,64527,0,0,0,0,0,60203.0,62971.0,70277.0,30.0,33.4,16.3,0.0,54.0,17.099999999999998,0.0
2025-02-15,78873,1,0,0,0,0,64527.0,76598.0,70499.28571428571,25.0,33.6,17.9,0.0,54.0,15.700000000000003,0.0
2025-02-16,79705,1,0,0,0,0,78873.0,84536.0,70824.28571428571,23.0,33.1,18.9,0.0,55.0,14.200000000000003,0.0
2025-02-17,60784,0,0,0,0,0,79705.0,70169.0,70134.14285714286,27.0,32.6,20.4,0.0,65.0,12.200000000000003,0.0
2025-02-18,68427,0,0,0,0,0,60784.0,67192.0,68793.42857142857,25.0,32.5,20.9,0.0,71.0,11.600000000000001,0.0
2025-02-19,72745,0,0,0,0,0,68427.0,70270.0,68969.85714285714,30.0,33.0,19.7,0.0,70.0,13.3,0.0
2025-02-20,59776,0,0,0,0,0,72745.0,60203.0,69323.42857142857,24.0,34.1,19.5,0.0,65.0,14.600000000000001,0.0
2025-02-21,65327,0,0,0,0,0,59776.0,64527.0,69262.42857142857,22.0,33.4,19.8,0.0,71.0,13.599999999999998,0.0
2025-02-22,78110,1,0,0,0,0,65327.0,78873.0,69376.71428571429,36.0,32.9,22.3,0.0,69.0,10.599999999999998,0.0
2025-02-23,78892,1,0,0,0,0,78110.0,79705.0,69267.71428571429,29.0,34.0,20.9,0.0,69.0,13.100000000000001,0.0
2025-02-24,66764,0,0,0,0,0,78892.0,60784.0,69151.57142857143,26.0,34.2,20.5,0.0,64.0,13.700000000000003,0.0
2025-02-25,65127,0,0,0,0,0,66764.0,68427.0,70005.85714285714,70.0,32.0,19.9,0.0,64.0,12.100000000000001,0.0
2025-02-26,62323,0,0,1,1,0,65127.0,72745.0,69534.42857142857,26.0,32.0,21.3,0.0,68.0,10.7,0.0
2025-02-27,58627,0,0,0,0,0,62323.0,59776.0,68045.57142857143,19.0,32.5,20.8,0.0,70.0,11.7,0.0
2025-02-28,52731,0,0,0,0,0,58627.0,65327.0,67881.42857142857,26.0,32.2,19.3,0.0,71.0,12.900000000000002,0.0
2025-03-01,71785,1,0,0,0,0,52731.0,78110.0,66082.0,20.0,32.0,19.2,0.0,71.0,12.8,0.0
2025-03-02,69592,1,0,0,0,0,71785.0,78892.0,65178.42857142857,25.0,32.8,21.6,0.2,73.0,11.199999999999996,0.18232155679395465
2025-03-03,65683,0,0,0,0,0,69592.0,66764.0,63849.857142857145,23.0,34.6,22.9,0.0,68.0,11.700000000000003,0.0
2025-03-04,64861,0,0,0,0,0,65683.0,65127.0,63695.42857142857,22.0,36.2,23.3,0.0,61.0,12.900000000000002,0.0
2025-03-05,63285,0,0,0,0,0,64861.0,62323.0,63657.42857142857,24.0,36.6,21.2,0.0,53.0,15.400000000000002,0.0
2025-03-06,58548,0,0,0,0,0,63285.0,58627.0,63794.857142857145,21.0,37.2,21.6,0.0,50.0,15.600000000000001,0.0
2025-03-07,67127,0,0,0,0,0,58548.0,52731.0,63783.57142857143,26.0,36.2,21.9,0.0,40.0,14.300000000000004,0.0
2025-03-08,74646,1,0,0,0,0,67127.0,71785.0,65840.14285714286,28.0,35.1,19.4,0.0,33.0,15.700000000000003,0.0
2025-03-09,79478,1,0,0,0,0,74646.0,69592.0,66248.85714285714,26.0,36.2,19.6,0.0,56.0,16.6,0.0
2025-03-10,69746,0,0,0,0,0,79478.0,65683.0,67661.14285714286,19.0,35.0,20.2,0.0,61.0,14.8,0.0
2025-03-11,66393,0,0,0,0,0,69746.0,64861.0,68241.57142857143,34.0,33.6,21.0,0.1,67.0,12.600000000000001,0.09531017980432487
2025-03-12,68509,0,0,0,0,0,66393.0,63285.0,68460.42857142857,25.0,32.7,22.2,5.0,77.0,10.500000000000004,1.791759469228055
2025-03-13,51148,0,0,0,0,0,68509.0,58548.0,69206.71428571429,23.0,35.7,22.1,0.0,72.0,13.600000000000001,0.0
2025-03-14,63987,0,0,1,0,0,51148.0,67127.0,68149.57142857143,22.0,37.2,21.8,0.0,63.0,15.400000000000002,0.0
2025-03-15,82580,1,0,0,0,0,63987.0,74646.0,67701.0,35.0,37.6,21.6,0.0,63.0,16.0,0.0
2025-03-16,82721,1,0,0,0,0,82580.0,79478.0,68834.42857142857,30.0,36.9,21.8,0.0,60.0,15.099999999999998,0.0
2025-03-17,70824,0,0,0,0,0,82721.0,69746.0,69297.71428571429,25.0,36.4,21.5,0.0,60.0,14.899999999999999,0.0
2025-03-18,72388,0,0,0,0,0,70824.0,66393.0,69451.71428571429,29.0,38.2,24.0,0.0,62.0,14.200000000000003,0.0
2025-03-19,72388,0,0,0,0,0,72388.0,68509.0,70308.14285714286,30.0,37.3,24.4,0.0,63.0,12.899999999999999,0.0
2025-03-20,58872,0,0,0,0,0,72388.0,51148.0,70862.28571428571,31.0,36.2,24.5,0.0,64.0,11.700000000000003,0.0
2025-03-21,64170,0,0,0,0,0,58872.0,63987.0,71965.71428571429,35.0,37.0,24.7,0.0,63.0,12.3,0.0
2025-03-22,75428,1,0,0,0,0,64170.0,82580.0,71991.85714285714,27.0,36.4,24.0,0.8,66.0,12.399999999999999,0.5877866649021191
2025-03-23,84198,1,0,0,0,0,75428.0,82721.0,70970.14285714286,35.0,34.7,24.3,9.2,72.0,10.400000000000002,2.322387720290225
2025-03-24,58358,0,0,0,0,0,84198.0,70824.0,71181.14285714286,32.0,33.5,24.9,1.3,71.0,8.600000000000001,0.832909122935104
2025-03-25,64252,0,0,0,0,0,58358.0,72388.0,69400.28571428571,64.0,35.0,23.9,0.0,69.0,11.100000000000001,0.0
2025-03-26,75354,0,0,0,0,0,64252.0,72388.0,68238.0,29.0,37.2,23.8,0.0,63.0,13.400000000000002,0.0
2025-03-27,64279,0,0,0,0,0,75354.0,58872.0,68661.71428571429,21.0,37.3,21.8,0.0,59.0,15.499999999999996,0.0
2025-03-28,65569,0,0,0,0,0,64279.0,64170.0,69434.14285714286,25.0,38.6,22.3,0.0,55.0,16.3,0.0
2025-03-29,76005,1,0,0,0,0,65569.0,75428.0,69634.0,25.0,39.2,23.1,0.0,47.0,16.1,0.0
2025-03-30,62263,1,0,0,1,0,76005.0,84198.0,69716.42857142857,21.0,39.3,22.9,0.0,41.0,16.4,0.0
2025-03-31,73007,0,0,1,0,0,62263.0,58358.0,66582.85714285714,23.0,38.3,22.2,0.0,38.0,16.099999999999998,0.0
2025-04-01,72981,0,0,0,0,0,73007.0,64252.0,68675.57142857143,27.0,36.4,23.2,0.0,61.0,13.2,0.0
2025-04-02,72721,0,0,0,0,0,72981.0,75354.0,69922.57142857143,22.0,35.5,22.8,0.1,60.0,12.7,0.09531017980432487
2025-04-03,58864,0,0,0,0,0,72721.0,64279.0,69546.42857142857,18.0,35.4,23.9,0.7,67.0,11.5,0.5306282510621704
2025-04-04,66327,0,0,0,0,0,58864.0,65569.0,68772.85714285714,19.0,35.7,25.7,0.6,69.0,10.000000000000004,0.4700036292457355
2025-04-05,78496,1,0,0,0,0,66327.0,76005.0,68881.14285714286,20.0,35.9,24.3,3.0,71.0,11.599999999999998,1.3862943611198906
2025-04-06,72960,1,0,0,1,0,78496.0,62263.0,69237.0,23.0,35.8,23.9,0.2,64.0,11.899999999999999,0.18232155679395465
2025-04-07,66503,0,0,0,0,0,72960.0,73007.0,70765.14285714286,26.0,37.4,24.5,0.0,60.0,12.899999999999999,0.0
2025-04-08,65201,0,0,0,0,0,66503.0,72981.0,69836.0,21.0,39.0,23.8,0.0,59.0,15.2,0.0
2025-04-09,62076,0,0,0,0,0,65201.0,72721.0,68724.57142857143,21.0,37.7,24.3,0.1,60.0,13.400000000000002,0.09531017980432487
2025-04-10,57462,0,0,1,0,0,62076.0,58864.0,67203.85714285714,25.0,37.5,22.9,0.0,59.0,14.600000000000001,0.0
2025-04-11,70462,0,0,0,0,0,57462.0,66327.0,67003.57142857143,21.0,40.2,23.8,0.0,57.0,16.400000000000002,0.0
2025-04-12,72923,1,0,0,0,0,70462.0,78496.0,67594.28571428571,20.0,41.1,25.9,5.7,52.0,15.200000000000003,1.9021075263969205
2025-04-13,79100,1,0,0,0,0,72923.0,72960.0,66798.14285714286,21.0,40.9,26.2,0.0,45.0,14.7,0.0
2025-04-14,73078,0,0,0,1,0,79100.0,66503.0,67675.28571428571,20.0,39.0,27.2,0.0,46.0,11.8,0.0
2025-04-15,73543,0,0,0,0,0,73078.0,65201.0,68614.57142857143,26.0,38.9,25.2,6.8,63.0,13.7,2.0541237336955462
2025-04-16,70372,0,0,0,0,0,73543.0,62076.0,69806.28571428571,22.0,38.5,25.6,0.0,59.0,12.899999999999999,0.0
2025-04-17,56279,0,0,0,0,0,70372.0,57462.0,70991.42857142857,24.0,38.9,26.1,19.3,71.0,12.799999999999997,3.0106208860477417
2025-04-18,58519,0,0,1,0,0,56279.0,70462.0,70822.42857142857,21.0,37.0,25.4,0.0,67.0,11.600000000000001,0.0
2025-04-19,78821,1,0,0,0,0,58519.0,72923.0,69116.28571428571,33.0,37.8,25.7,0.0,63.0,12.099999999999998,0.0
2025-04-20,82746,1,0,0,0,0,78821.0,79100.0,69958.85714285714,28.0,38.8,26.2,0.0,58.0,12.599999999999998,0.0
2025-04-21,72937,0,0,0,0,0,82746.0,73078.0,70479.71428571429,27.0,39.6,26.2,0.0,59.0,13.400000000000002,0.0
2025-04-22,61828,0,0,0,0,0,72937.0,73543.0,70459.57142857143,32.0,38.6,25.9,0.0,61.0,12.700000000000003,0.0
2025-04-23,68705,0,0,0,0,0,61828.0,70372.0,68786.0,29.0,38.4,24.7,0.0,60.0,13.7,0.0
2025-04-24,58227,0,0,0,0,0,68705.0,56279.0,68547.85714285714,31.0,39.3,24.8,0.0,55.0,14.499999999999996,0.0
2025-04-25,64536,0,0,0,0,0,58227.0,58519.0,68826.14285714286,67.0,40.0,24.8,0.0,58.0,15.2,0.0
2025-04-26,82811,1,0,0,0,0,64536.0,78821.0,69685.71428571429,22.0,39.5,26.4,0.2,59.0,13.100000000000001,0.18232155679395465
2025-04-27,78177,1,0,0,0,0,82811.0,82746.0,70255.71428571429,22.0,39.3,26.4,0.3,59.0,12.899999999999999,0.26236426446749106
2025-04-28,65904,0,0,0,0,0,78177.0,72937.0,69603.0,23.0,39.4,25.4,0.0,60.0,14.0,0.0
2025-04-29,64263,0,0,0,0,0,65904.0,61828.0,68598.28571428571,21.0,38.2,25.2,0.1,60.0,13.000000000000004,0.09531017980432487
2025-04-30,66616,0,0,0,0,0,64263.0,68705.0,68946.14285714286,21.0,38.8,25.9,0.0,57.0,12.899999999999999,0.0
2025-05-01,57863,0,1,0,0,0,66616.0,58227.0,68647.71428571429,24.0,40.2,26.4,0.0,55.0,13.800000000000004,0.0
2025-05-02,74344,0,1,0,0,0,57863.0,64536.0,68595.71428571429,23.0,39.5,27.1,0.0,54.0,12.399999999999999,0.0
